legoRef,type,name,canonicalName,condition,location,disposition,isBuild,isBuildWOFigs,isCrack,costPrice,displayPrice,sellPrice,valueLow,valueHigh,upcomingPrice,notes,srcRow,flags
75100,SET,First Order Snowspeeder,First Order Snowspeeder,USED,STORE,FOR_SALE,false,false,false,31,,,40,60,,,399,
75100,SET,First Order Snowspeeder,First Order Snowspeeder,USED,STORAGE,FOR_SALE,false,false,false,29.99,,,40,60,,,400,
75101,SET,First Order Special Forces TIE Fighter,First Order Special Forces TIE Fighter,USED,STORE,FOR_SALE,false,false,false,50,,,80,120,,,401,
75101,SET,First Order Special Forces TIE Fighter,First Order Special Forces TIE Fighter,USED,STORE,FOR_SALE,false,false,false,39.99,119.99,,80,120,,,402,
75101,SET,First Order Special Forces TIE Fighter,First Order Special Forces TIE Fighter,USED,STORAGE,FOR_SALE,false,false,false,55,,,80,120,,,403,
75102,SET,Poe's X-Wing Fighter,Poe's X-Wing Fighter,USED,STORE,FOR_SALE,false,false,false,79.99,129.99,,80,150,129.99,,404,
75102,SET,Poe's X-Wing Fighter,Poe's X-Wing Fighter,USED,STORE,FOR_SALE,false,false,false,79.99,129.99,,80,150,,,405,
75102,SET,Poe's X-Wing Fighter,Poe's X-Wing Fighter,USED,UNKNOWN,FOR_SALE,false,false,false,74.39,,,80,150,,,406,
75103,SET,First Order Transport,First Order Transporter,USED,STORE,SOLD,false,false,false,69,,199.99,150,300,,,407,name-variants
75103,SET,First Order Transporter,First Order Transporter,USED,STORE,FOR_SALE,false,false,false,70,,,150,300,,,408,name-variants
75103,SET,First Order Transporter,First Order Transporter,USED,STORAGE,FOR_SALE,false,false,false,60.51,,,150,300,,,409,name-variants
75103,SET,First Order Transporter,First Order Transporter,USED,STORE,FOR_SALE,false,false,false,56,299.99,,150,300,,,410,name-variants
75103,SET,First Order Transporter,First Order Transporter,USED,STORE,FOR_SALE,false,false,false,,299.99,,150,300,,,411,cost-unknown;name-variants
75103,SET,First Order Transporter,First Order Transporter,USED,HOME,FOR_SALE,false,false,false,,,,150,300,,,412,cost-unknown;name-variants
75104,SET,Kylo Ren's Command Shuttle,Kylo Ren's Command Shuttle,USED,STORE,SOLD,false,false,false,84,149.99,149.99,90,150,,,413,
75104,SET,Kylo Ren's Command Shuttle,Kylo Ren's Command Shuttle,USED,STORE,FOR_SALE,false,false,false,85.89,149.99,,90,150,89.99,,414,"listing-vs-upcoming(pdf=149.99,up=89.99)"
75104,SET,Kylo Ren's Command Shuttle,Kylo Ren's Command Shuttle,USED,STORAGE,FOR_SALE,false,false,false,69,,,90,150,,,415,
75105,SET,Millennium Falcon,Millennium Falcon,USED,STORAGE,FOR_SALE,false,false,false,119,,,120,200,,,416,
75105,SET,Millennium Falcon,Millennium Falcon,USED,STORAGE,FOR_SALE,false,false,false,134.99,,,120,200,,,417,
75105,SET,Millennium Falcon,Millennium Falcon,USED,STORE,SOLD,false,false,false,111,199.99,84,,,,Layaway,418,"sold-conflict(xlsx=84,pdf=0)"
75105,SET,Millennium Falcon,Millennium Falcon,USED,UNKNOWN,SOLD,false,false,false,129,,199.99,,,,Sold (Built w/figs),419,"sold-conflict(xlsx=199.99,pdf=64)"
75105,SET,Millennium Falcon,Millennium Falcon,USED,UNKNOWN,FOR_SALE,false,false,false,99.99,,,120,200,,,420,
75106,SET,Imperial Assault Carrier,Imperial Assault Carrier,USED,STORE,LAYAWAY,false,false,false,85,399.99,,360,400,,,421,
75106,SET,Imperial Assault Carrier,Imperial Assault Carrier,USED,STORE,SOLD,false,false,false,79.99,,300,360,400,,,422,
75110,SET,Luke Skywalker (Technic),Luke Skywalker (Technic),USED,STORE,FOR_SALE,true,false,false,,,,,,,,423,cost-unknown
75111,SET,Darth Vader (Technic),Darth Vader (Technic),USED,UNKNOWN,SOLD,false,false,false,,64.99,64.99,,,,Sold,424,cost-unknown
75111,SET,Darth Vader (Technic),Darth Vader (Technic),USED,STORE,SOLD,false,false,false,,64.99,64.99,50,70,,,425,cost-unknown
75112,SET,General Grevious (Technic),General Grevious (Technic),USED,HOME,LAYAWAY,false,false,false,,,,,,,,426,cost-unknown
75117,SET,Kylo Ren (Technic),Kylo Ren (Technic),USED,STORE,LAYAWAY,false,false,false,,49.99,,30,50,,,427,cost-unknown
75117,SET,Kylo Ren (Technic),Kylo Ren (Technic),USED,STORE,SOLD,false,false,false,,49.99,49.99,30,50,,,428,cost-unknown
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORE,SOLD,false,false,false,9,,19.99,15,20,,,429,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORE,SOLD,false,false,false,8.99,,19.99,15,20,,,430,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORE,SOLD,false,false,false,8.99,,19.99,15,20,,,431,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORAGE,FOR_SALE,false,false,false,8.99,17.99,,15,20,17.99,,432,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORAGE,FOR_SALE,false,false,false,8.99,19.99,,15,20,19.99,,433,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORAGE,FOR_SALE,false,false,false,8.99,19.99,,15,20,19.99,,434,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORAGE,FOR_SALE,false,false,false,8.99,,,15,20,,,435,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORAGE,FOR_SALE,false,false,false,8.88,,,15,20,,,436,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORAGE,FOR_SALE,false,false,false,9,,,15,20,,,437,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORAGE,FOR_SALE,false,false,false,9,,,15,20,,,438,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORAGE,FOR_SALE,false,false,false,9,,,15,20,,,439,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORAGE,FOR_SALE,false,false,false,8,,,15,20,,,440,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORAGE,FOR_SALE,false,false,false,8,,,15,20,,,441,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORAGE,FOR_SALE,false,false,false,8,,,15,20,,,442,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORAGE,FOR_SALE,false,false,false,7.56,,,15,20,,,443,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORAGE,FOR_SALE,false,false,false,8.99,,,15,20,,,444,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORE,SOLD,false,false,false,8.99,19.99,19.99,,,,Sold,445,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORE,FOR_SALE,false,false,false,8.84,19.99,,15,20,,,446,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORE,FOR_SALE,false,false,false,8.84,19.99,,15,20,,,447,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORE,FOR_SALE,false,false,false,6.12,19.99,,15,20,,,448,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORE,FOR_SALE,false,false,false,5.12,19.99,,15,20,,,449,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORE,FOR_SALE,false,false,false,5.12,19.99,,15,20,,,450,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORE,FOR_SALE,false,false,false,5.12,19.99,,15,20,,,451,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORE,FOR_SALE,false,false,false,5.12,19.99,,15,20,,,452,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,UNKNOWN,SOLD,false,false,false,5.12,,19.99,,,,Sold,453,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,STORE,FOR_SALE,false,false,false,5.12,19.99,,15,20,,,454,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,HOME,FOR_SALE,false,false,false,5.12,,,15,20,,,455,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,HOME,FOR_SALE,false,false,false,5.12,,,15,20,,,456,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,UNKNOWN,FOR_SALE,false,false,false,6.12,,,15,20,,,457,
75125,SET,Resistance X-Wing Fighter Micro,Resistance X-Wing Fighter Micro,USED,UNKNOWN,FOR_SALE,false,false,false,4,,,15,20,,,458,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORE,SOLD,false,false,false,9,,19.99,15,20,,,459,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORE,SOLD,false,false,false,9,,19.99,15,20,,,460,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORE,FOR_SALE,false,false,false,8.99,19.99,,15,20,19.99,,461,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORE,FOR_SALE,false,false,false,8.99,19.99,,15,20,19.99,,462,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORAGE,FOR_SALE,false,false,false,8.99,19.99,,15,20,19.99,,463,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORAGE,FOR_SALE,false,false,false,8.99,,,15,20,,,464,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORAGE,FOR_SALE,false,false,false,8.1,,,15,20,,,465,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORAGE,FOR_SALE,false,false,false,8.1,,,15,20,,,466,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORAGE,FOR_SALE,false,false,false,8.1,,,15,20,,,467,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORAGE,FOR_SALE,false,false,false,8.1,,,15,20,,,468,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORAGE,FOR_SALE,false,false,false,8.1,,,15,20,,,469,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORAGE,FOR_SALE,false,false,false,8,,,15,20,,,470,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORAGE,FOR_SALE,false,false,false,7.56,,,15,20,,,471,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORE,FOR_SALE,false,false,false,8.99,19.99,,15,20,,,472,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORE,FOR_SALE,false,false,false,4,19.99,,15,20,,,473,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORE,FOR_SALE,false,false,false,7.99,19.99,,15,20,,,474,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORE,FOR_SALE,false,false,false,7.99,19.99,,15,20,,,475,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORE,FOR_SALE,false,false,false,7.99,19.99,,15,20,,,476,
75126,SET,First Order Snowspeeder Micro,First Order Snowspeeder Micro,USED,STORE,FOR_SALE,false,false,false,7.99,19.99,,15,20,,,477,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORE,SOLD,false,false,false,9,,49.99,30,50,,,478,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORE,SOLD,false,false,false,9,,49.99,30,50,,,479,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORE,SOLD,false,false,false,8.99,,49.99,30,50,,,480,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORE,SOLD,false,false,false,8.99,,45.99,30,50,,,481,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORAGE,SOLD,false,false,false,8.99,,49.99,30,50,,,482,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORAGE,FOR_SALE,false,false,false,8.99,30,,30,50,30,,483,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORAGE,FOR_SALE,false,false,false,8.99,39.09,,30,50,39.09,,484,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORAGE,FOR_SALE,false,false,false,8.1,49.99,,30,50,49.99,,485,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORAGE,FOR_SALE,false,false,false,8.1,,,30,50,,,486,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORAGE,FOR_SALE,false,false,false,8.1,,,30,50,,,487,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORAGE,FOR_SALE,false,false,false,7.56,,,30,50,,,488,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORAGE,FOR_SALE,false,false,false,7.56,,,30,50,,,489,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORAGE,FOR_SALE,false,false,false,7.99,,,30,50,,,490,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORAGE,FOR_SALE,false,false,false,7.99,,,30,50,,,491,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORE,FOR_SALE,false,false,false,7.99,49.99,,30,50,,,492,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORE,FOR_SALE,false,false,false,6.12,49.99,,30,50,,,493,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORE,FOR_SALE,false,false,false,5.12,49.99,,30,50,,,494,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORE,FOR_SALE,false,false,false,5.12,49.99,,30,50,,,495,
75127,SET,The Ghost Micro,The Ghost Micro,USED,STORE,FOR_SALE,false,false,false,5.12,49.99,,30,50,,,496,
75127,SET,The Ghost Micro,The Ghost Micro,USED,HOME,FOR_SALE,false,false,false,5.12,,,30,50,,,497,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,STORE,SOLD,false,false,false,8.99,,19.99,15,25,,,498,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,STORE,SOLD,false,false,false,8.99,,19.99,15,25,,,499,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,STORE,SOLD,false,false,false,8.99,,24.99,15,25,,,500,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,STORE,SOLD,false,false,false,8.99,,24.99,15,25,,,501,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,STORAGE,SOLD,false,false,false,8.99,,19.99,15,25,,,502,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,STORAGE,FOR_SALE,false,false,false,8.99,19.99,,15,25,19.99,,503,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,STORAGE,FOR_SALE,false,false,false,7.19,19.99,,15,25,19.99,,504,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,STORAGE,FOR_SALE,false,false,false,7.19,24.99,,15,25,24.99,,505,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,STORAGE,FOR_SALE,false,false,false,7.19,,,15,25,,,506,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,STORAGE,FOR_SALE,false,false,false,7.19,,,15,25,,,507,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,STORE,FOR_SALE,false,false,false,7.56,24.99,,15,25,,,508,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,STORE,FOR_SALE,false,false,false,7.56,24.99,,15,25,,,509,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,STORE,FOR_SALE,false,false,false,7.56,24.99,,15,25,,,510,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,UNKNOWN,SOLD,false,false,false,8.69,,19.99,,,,Sold,511,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,UNKNOWN,SOLD,false,false,false,8.69,,19.99,,,,Sold,512,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,UNKNOWN,FOR_SALE,false,false,false,7.99,,,15,25,,,513,
75128,SET,TIE Advanced Prototype Micro,TIE Advanced Prototype Micro,USED,UNKNOWN,FOR_SALE,false,false,false,7.99,,,15,25,,,514,
75129,SET,Wookie Gunship Micro,Wookie Gunship Micro,USED,STORE,SOLD,false,false,false,9,,24.99,15,25,,,515,
75129,SET,Wookie Gunship Micro,Wookie Gunship Micro,USED,STORAGE,SOLD,false,false,false,9,,24.99,15,25,,,516,
75129,SET,Wookie Gunship Micro,Wookie Gunship Micro,USED,STORAGE,SOLD,false,false,false,8.99,,24.99,15,25,,,517,
75129,SET,Wookie Gunship Micro,Wookie Gunship Micro,USED,STORAGE,SOLD,false,false,false,8.99,,24.99,15,25,,,518,
75129,SET,Wookie Gunship Micro,Wookie Gunship Micro,USED,STORAGE,SOLD,false,false,false,9.89,,14.99,15,25,,,519,
75129,SET,Wookie Gunship Micro,Wookie Gunship Micro,USED,STORAGE,SOLD,false,false,false,7.19,,24.99,15,25,,,520,
75129,SET,Wookie Gunship Micro,Wookie Gunship Micro,USED,STORAGE,FOR_SALE,false,false,false,7.19,24.99,,15,25,24.99,,521,
75129,SET,Wookie Gunship Micro,Wookie Gunship Micro,USED,STORAGE,FOR_SALE,false,false,false,7.19,24.99,,15,25,24.99,,522,
75129,SET,Wookie Gunship Micro,Wookie Gunship Micro,USED,STORAGE,FOR_SALE,false,false,false,7,,,15,25,,,523,
75129,SET,Wookie Gunship Micro,Wookie Gunship Micro,USED,STORAGE,FOR_SALE,false,false,false,7.56,,,15,25,,,524,
75129,SET,Wookie Gunship Micro,Wookie Gunship Micro,USED,STORE,FOR_SALE,false,false,false,7.56,24.99,,15,25,,,525,
75129,SET,Wookie Gunship Micro,Wookie Gunship Micro,USED,STORE,FOR_SALE,false,false,false,7.56,24.99,,15,25,,,526,
75129,SET,Wookie Gunship Micro,Wookie Gunship Micro,USED,STORE,FOR_SALE,false,false,false,7.99,24.99,,15,25,,,527,
75129,SET,Wookie Gunship Micro,Wookie Gunship Micro,USED,STORE,FOR_SALE,false,false,false,7.99,24.99,,15,25,,,528,
75129,SET,Wookie Gunship Micro,Wookie Gunship Micro,USED,UNKNOWN,SOLD,false,false,false,7.99,,24.99,,,,Sold,529,
75129,SET,Wookie Gunship Micro,Wookie Gunship Micro,USED,STORE,FOR_SALE,false,false,false,7.99,24.99,,15,25,,,530,
75130,SET,AT-DP Micro,AT-DP Micro,USED,STORE,SOLD,false,false,false,8.99,,24.99,15,30,,,531,
75130,SET,AT-DP Micro,AT-DP Micro,USED,STORE,FOR_SALE,false,false,false,8.99,22.49,,15,30,22.49,,532,
75130,SET,AT-DP Micro,AT-DP Micro,USED,STORE,FOR_SALE,false,false,false,9,,,15,30,,,533,
75130,SET,AT-DP Micro,AT-DP Micro,USED,STORAGE,FOR_SALE,false,false,false,8.99,,,15,30,,,534,
75130,SET,AT-DP Micro,AT-DP Micro,USED,STORAGE,FOR_SALE,false,false,false,6.74,,,15,30,,,535,
75130,SET,AT-DP Micro,AT-DP Micro,USED,STORAGE,FOR_SALE,false,false,false,6.74,,,15,30,,,536,
75130,SET,AT-DP Micro,AT-DP Micro,USED,STORAGE,FOR_SALE,false,false,false,6.74,,,15,30,,,537,
75130,SET,AT-DP Micro,AT-DP Micro,USED,STORAGE,FOR_SALE,false,false,false,6.74,,,15,30,,,538,
75130,SET,AT-DP Micro,AT-DP Micro,USED,STORAGE,FOR_SALE,false,false,false,8.99,,,15,30,,,539,
75130,SET,AT-DP Micro,AT-DP Micro,USED,STORAGE,FOR_SALE,false,false,false,7.19,,,15,30,,,540,
75130,SET,AT-DP Micro,AT-DP Micro,USED,STORAGE,FOR_SALE,false,false,false,7.19,,,15,30,,,541,
75130,SET,AT-DP Micro,AT-DP Micro,USED,STORE,FOR_SALE,false,false,false,8,24.99,,15,30,,,542,
75130,SET,AT-DP Micro,AT-DP Micro,USED,STORE,FOR_SALE,false,false,false,7.56,24.99,,15,30,,,543,
75130,SET,AT-DP Micro,AT-DP Micro,USED,STORE,FOR_SALE,false,false,false,7.56,24.99,,15,30,,,544,
75130,SET,AT-DP Micro,AT-DP Micro,USED,STORE,FOR_SALE,false,false,false,8.99,24.99,,15,30,,,545,
75130,SET,AT-DP Micro,AT-DP Micro,USED,STORE,FOR_SALE,false,false,false,7.99,24.99,,15,30,,,546,
75131,SET,Resistance Trooper Battle Pack,Resistance Trooper Battle Pack,USED,STORE,SOLD,false,false,false,11.7,,25.99,15,30,,,547,
75131,SET,Resistance Trooper Battle Pack,Resistance Trooper Battle Pack,USED,STORAGE,SOLD,false,false,false,11.7,,29.99,15,30,,,548,
75131,SET,Resistance Trooper Battle Pack,Resistance Trooper Battle Pack,USED,STORAGE,SOLD,false,false,false,11.69,,25.99,15,30,,,549,
75131,SET,Resistance Trooper Battle Pack,Resistance Trooper Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,11.69,29.99,,15,30,29.99,,550,
75131,SET,Resistance Trooper Battle Pack,Resistance Trooper Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,8.99,29.99,,15,30,29.99,,551,
75131,SET,Resistance Trooper Battle Pack,Resistance Trooper Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,11.69,,,15,30,,,552,
75131,SET,Resistance Trooper Battle Pack,Resistance Trooper Battle Pack,USED,STORE,FOR_SALE,false,false,false,10.25,29.99,,15,30,,,553,
75131,SET,Resistance Trooper Battle Pack,Resistance Trooper Battle Pack,USED,STORE,FOR_SALE,false,false,false,10.25,29.99,,15,30,,,554,
75131,SET,Resistance Trooper Battle Pack,Resistance Trooper Battle Pack,USED,STORE,FOR_SALE,false,false,false,10.39,29.99,,15,30,,,555,
75131,SET,Resistance Trooper Battle Pack,Resistance Trooper Battle Pack,USED,UNKNOWN,SOLD,false,false,false,10.39,,25.99,,,,Sold,556,
75132,SET,First Order Battle Pack,First Order Battle Pack,USED,STORE,SOLD,false,false,false,11.7,,24.99,15,25,,,557,
75132,SET,First Order Battle Pack,First Order Battle Pack,USED,STORE,SOLD,false,false,false,11.7,,24.99,15,25,,,558,
75132,SET,First Order Battle Pack,First Order Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,11.69,,,15,25,,,559,
75132,SET,First Order Battle Pack,First Order Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,9.89,,,15,25,,,560,
75132,SET,First Order Battle Pack,First Order Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,11.69,,,15,25,,,561,
75132,SET,First Order Battle Pack,First Order Battle Pack,USED,STORE,FOR_SALE,false,false,false,10.35,24.99,,15,25,,,562,
75132,SET,First Order Battle Pack,First Order Battle Pack,USED,STORE,FOR_SALE,false,false,false,10.35,24.99,,15,25,,,563,
75132,SET,First Order Battle Pack,First Order Battle Pack,USED,UNKNOWN,FOR_SALE,false,false,false,10.39,,,15,25,,,564,
75132,SET,First Order Battle Pack,First Order Battle Pack,USED,UNKNOWN,FOR_SALE,false,false,false,7.44,,,15,25,,,565,
75133,SET,Rebel Alliance Battle Pack,Rebel Alliance Battle Pack,USED,STORE,SOLD,false,false,false,11.69,,39.99,20,40,,Figures combined to about $45,566,
75133,SET,Rebel Alliance Battle Pack,Rebel Alliance Battle Pack,USED,STORE,SOLD,false,false,false,11.69,,39.99,20,40,,,567,
75133,SET,Rebel Alliance Battle Pack,Rebel Alliance Battle Pack,USED,STORAGE,LAYAWAY,false,false,false,11.69,,,20,40,,,568,
75133,SET,Rebel Alliance Battle Pack,Rebel Alliance Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,11.69,39.99,,20,40,39.99,,569,
75133,SET,Rebel Alliance Battle Pack,Rebel Alliance Battle Pack,USED,STORE,FOR_SALE,false,false,false,11.69,39.99,,20,40,39.99,,570,
75133,SET,Rebel Alliance Battle Pack,Rebel Alliance Battle Pack,USED,STORE,FOR_SALE,false,false,false,10.12,,,20,40,,,571,
75133,SET,Rebel Alliance Battle Pack,Rebel Alliance Battle Pack,USED,STORE,FOR_SALE,false,false,false,10.12,,,20,40,,,572,
75133,SET,Rebel Alliance Battle Pack,Rebel Alliance Battle Pack,USED,STORE,FOR_SALE,false,false,false,10.12,,,20,40,,,573,
75133,SET,Rebel Alliance Battle Pack,Rebel Alliance Battle Pack,USED,STORE,FOR_SALE,false,false,false,10.39,,,20,40,,,574,
75133,SET,Rebel Alliance Battle Pack,Rebel Alliance Battle Pack,USED,UNKNOWN,FOR_SALE,false,false,false,5.18,,,20,40,,,575,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,UNKNOWN,SOLD,false,false,false,11.7,55,45.99,30,1,,"popular figure, only in this set. | FigCurraecsk combined about $55",576,garbled-pdf-row
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,UNKNOWN,SOLD,false,false,true,11.7,,49.99,30,50,,,577,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,STORE,LAYAWAY,false,false,false,11.69,,,30,50,,,578,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,11.69,40,,30,50,40,,579,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,11.69,,,30,50,,,580,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,11.69,,,30,50,,,581,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,11.69,,,30,50,,,582,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,11.69,,,30,50,,,583,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,11.69,,,30,50,,,584,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,8.77,,,30,50,,,585,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,8.77,,,30,50,,,586,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,8.77,,,30,50,,,587,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,8.77,,,30,50,,,588,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,STORAGE,FOR_SALE,false,false,false,8.77,,,30,50,,,589,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,STORE,FOR_SALE,false,false,false,8.77,49.99,,30,50,,,590,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,STORE,FOR_SALE,false,false,false,9.89,49.99,,30,50,,,591,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,STORE,FOR_SALE,false,false,false,9.89,49.99,,30,50,,,592,
75134,SET,Galactic Empire Battle Pack,Galactic Empire Battle Pack,USED,STORE,FOR_SALE,true,false,false,9.89,,,30,50,,,593,
